combo,n_factors,hold,tickers,trades,win_rate,avg_return,median_return,avg_excess,total_return,max_drawdown,sharpe,sortino,avg_hold,t_stat,low_n
B2+C1+D1+V1,4,4,40,2,0.0,-3.696094222698229,-3.696094222698229,-3.49766434699693,-7.392188445396458,-7.392188445396458,-13.573507232796375,-13.573507232796375,4.0,-6.983811651664781,True
B2+C1+V1,3,4,40,5,0.0,-3.2697524584812565,-2.7785764949971465,-3.681198838683475,-16.34876229240628,-16.34876229240628,-21.505812257876325,-21.505812257876325,4.0,-10.276943669866993,True
C1+D1+V1,3,4,40,7,14.285714285714285,-5.009994405939607,-5.2243858440217545,-4.577008616744905,-35.069960841577256,-35.06996084157725,-8.47516134825253,-9.551454485488284,4.0,-1.7470689776619703,True
A2+B1+V1,3,4,40,11,63.63636363636363,-4.087993894972431,6.273402945447612,-4.6111546528980325,-44.96793284469674,-106.67529704260228,-1.6799676795003546,-2.896007089786105,4.0,-0.8623755648237592,True
B3+C1+D1+V1,4,4,40,5,20.0,-5.535554479236159,-8.550947653498735,-5.008746324644096,-27.677772396180796,-28.907603913289602,-7.93674950176509,-9.412310156290259,4.0,-1.3280103653003885,True
C2,1,4,40,0,,,,,,,,,4.0,,True
C2+V1,2,4,40,0,,,,,,,,,4.0,,True
C2+D1,2,4,40,0,,,,,,,,,4.0,,True
C2+D1+V1,3,4,40,0,,,,,,,,,4.0,,True
C3+D1,2,4,40,0,,,,,,,,,4.0,,True
C3+D1+V1,3,4,40,0,,,,,,,,,4.0,,True
B1+C1,2,4,40,0,,,,,,,,,4.0,,True
B1+C1+V1,3,4,40,0,,,,,,,,,4.0,,True
B1+C1+D1,3,4,40,0,,,,,,,,,4.0,,True
B1+C1+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B1+C2,2,4,40,0,,,,,,,,,4.0,,True
B1+C2+V1,3,4,40,0,,,,,,,,,4.0,,True
B1+C2+D1,3,4,40,0,,,,,,,,,4.0,,True
B1+C2+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B1+C3,2,4,40,0,,,,,,,,,4.0,,True
B1+C3+V1,3,4,40,0,,,,,,,,,4.0,,True
B1+C3+D1,3,4,40,0,,,,,,,,,4.0,,True
B1+C3+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B2+C2,2,4,40,0,,,,,,,,,4.0,,True
B2+C2+V1,3,4,40,0,,,,,,,,,4.0,,True
B2+C2+D1,3,4,40,0,,,,,,,,,4.0,,True
B2+C2+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B2+C3+D1,3,4,40,0,,,,,,,,,4.0,,True
B2+C3+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B3+C2,2,4,40,0,,,,,,,,,4.0,,True
B3+C2+V1,3,4,40,0,,,,,,,,,4.0,,True
B3+C2+D1,3,4,40,0,,,,,,,,,4.0,,True
B3+C2+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
B3+C3,2,4,40,0,,,,,,,,,4.0,,True
B3+C3+V1,3,4,40,0,,,,,,,,,4.0,,True
B3+C3+D1,3,4,40,0,,,,,,,,,4.0,,True
B3+C3+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+C1,2,4,40,0,,,,,,,,,4.0,,True
A1+C1+V1,3,4,40,0,,,,,,,,,4.0,,True
A1+C1+D1,3,4,40,0,,,,,,,,,4.0,,True
A1+C1+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+C2,2,4,40,0,,,,,,,,,4.0,,True
A1+C2+V1,3,4,40,0,,,,,,,,,4.0,,True
A1+C2+D1,3,4,40,0,,,,,,,,,4.0,,True
A1+C2+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+C3,2,4,40,0,,,,,,,,,4.0,,True
A1+C3+V1,3,4,40,0,,,,,,,,,4.0,,True
A1+C3+D1,3,4,40,0,,,,,,,,,4.0,,True
A1+C3+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+D1,3,4,40,0,,,,,,,,,4.0,,True
A1+B1+D1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C1,3,4,40,0,,,,,,,,,4.0,,True
A1+B1+C1+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C1+D1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C1+D1+V1,5,4,40,0,,,,,,,,,4.0,,True
A1+B1+C2,3,4,40,0,,,,,,,,,4.0,,True
A1+B1+C2+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C2+D1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C2+D1+V1,5,4,40,0,,,,,,,,,4.0,,True
A1+B1+C3,3,4,40,0,,,,,,,,,4.0,,True
A1+B1+C3+V1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C3+D1,4,4,40,0,,,,,,,,,4.0,,True
A1+B1+C3+D1+V1,5,4,40,0,,,,,,,,,4.0,,True
A1+B2+C1,3,4,40,0,,,,,,,,,4.0,,True
